bone_id,period_class,group_order,sentence_simple,surface_form,canonical_entity_id,canonical_name,entity_phase,entity_type,entity_subtype,entity_role,rule_hit,confidence,linked_entity_id
H25561,出二,0,未释寅卜即貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25562,出二,0,未释未释卜即貞王賓未释祼亡未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25562,出二,0,未释未释卜即貞王賓未释祼亡未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25563,出二,0,未释卯卜喜貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25563,出二,0,未释卯卜喜貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25564,出二,0,甲寅未释出貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25564,出二,0,甲寅未释出貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25564,出二,1,乙卯卜出貞王未释未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25568,出二,1,辛巳卜尹貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25568,出二,1,辛巳卜尹貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25569,出二,1,辛丑卜尹貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25569,出二,1,辛丑卜尹貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25570,出二,0,未释巳卜尹未释王賓未释亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25570,出二,0,未释巳卜尹未释王賓未释亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25571,出二,0,丙寅卜旅貞王賓月未释亡未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25571,出二,0,丙寅卜旅貞王賓月未释亡未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25571,出二,1,丁卯卜旅貞王未释祼未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25573,出二,0,丙子卜旅貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25573,出二,0,丙子卜旅貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25573,出二,0,丙子卜旅貞王賓祼亡祸,子,PRINCE_出二,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H25574,出二,0,戊寅卜旅貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25574,出二,0,戊寅卜旅貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25576,出二,1,乙丑卜行貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25576,出二,1,乙丑卜行貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25577,出二,0,丁未未释未释貞王未释祼未释未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25577,出二,2,戊申卜行未释王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25577,出二,2,戊申卜行未释王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25578,出二,0,甲戌卜王在十二月,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25578,出二,1,壬午卜行貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25578,出二,1,壬午卜行貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25580,出二,0,庚未释卜行貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25580,出二,0,庚未释卜行貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25581,出二,0,乙且卜行貞王賓祼亡祸在未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25581,出二,0,乙且卜行貞王賓祼亡祸在未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25582,出二,0,己丑卜行貞王賓祼亡未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25582,出二,0,己丑卜行貞王賓祼亡未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25587,出二,0,甲寅卜行貞王在賓祼亡未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25587,出二,0,甲寅卜行貞王在賓祼亡未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25587,出二,2,未释未释卜行未释賓未释未释十一月,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25589,出二,0,庚申卜未释貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25589,出二,0,庚申卜未释貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25589,出二,2,未释未释卜行未释賓未释亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25590,出二,1,未释午卜行貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25590,出二,1,未释午卜行貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25591,出二,1,未释卯卜逐未释賓未释祼亡未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25592,出二,0,未释子王卜未释矢賓未释祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25592,出二,0,未释子王卜未释矢賓未释祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25592,出二,0,未释子王卜未释矢賓未释祼亡祸,子,PRINCE_出二,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H25592,出二,1,未释子王卜未释出于未释祼未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25592,出二,1,未释子王卜未释出于未释祼未释,子,PRINCE_出二,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H25593,出二,0,辛巳未释未释貞王未释祼亡未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25595,出二,0,丙寅未释貞王未释祼未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25596,出二,0,丁丑卜貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25596,出二,0,丁丑卜貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25597,出二,0,辛巳未释未释貞王賓未释祼未释祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25597,出二,0,辛巳未释未释貞王賓未释祼未释祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25601,出二,0,乙酉卜未释貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25601,出二,0,乙酉卜未释貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25602,出二,0,庚寅未释貞王賓祼亡祸五月,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25602,出二,0,庚寅未释貞王賓祼亡祸五月,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25603,出二,0,壬辰未释未释貞王未释祼未释祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25603,出二,1,未释未释卜未释未释王未释祼未释祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25604,出二,0,甲午未释未释貞王賓祼亡未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25604,出二,0,甲午未释未释貞王賓祼亡未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25605,出二,0,甲辰未释未释貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25605,出二,0,甲辰未释未释貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25606,出二,0,庚申卜貞王未释祼未释尤,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25607,出二,0,壬戌卜貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25607,出二,0,壬戌卜貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25609,出二,1,未释酉卜未释貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25609,出二,1,未释酉卜未释貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25610,出二,0,辛酉未释貞王未释未释亡未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25610,出二,1,未释酉卜未释賓未释祼未释祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25612,出二,0,未释王賓未释祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25612,出二,0,未释王賓未释祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25615,出二,2,未释午卜未释貞王賓祼未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25615,出二,2,未释午卜未释貞王賓祼未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25616,出二,0,庚午卜大貞王賓祼亡祸十一月,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25616,出二,0,庚午卜大貞王賓祼亡祸十一月,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25616,出二,1,未释未释王未释待亡祸十一月,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25617,出二,1,甲申卜即貞王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25617,出二,1,甲申卜即貞王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25618,出二,0,丁未未释未释貞王未释祼未释祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25620,出二,0,未释王賓祼亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25620,出二,0,未释王賓祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25621,出二,0,未释未释賓未释祼未释祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25622,出一,0,戊午卜大貞翌丁卯王祼未释,王,KING_出一,King (出一),living,human,king,agent,living_king_alone,low,
H25623,出二,0,癸亥未释王其未释祼亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_with_action,medium,
H25634,出二,0,丙申未释王貞未释祸在四月,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25634,出二,3,王入未释祼未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_with_action,medium,
H25640,出二,0,未释寅卜旅未释王賓未释禱未释亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25640,出二,0,未释寅卜旅未释王賓未释禱未释亡尤,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25641,出二,0,未释未释卜未释未释王賓未释未释未释未释卅卯未释亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25641,出二,0,未释未释卜未释未释王賓未释未释未释未释卅卯未释亡尤,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25644,出二,0,未释未释卜尹未释賓祭𫩀亡未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25645,出二,0,未释未释卜旅未释王賓未释祭𫩀未释尤在九月,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25645,出二,0,未释未释卜旅未释王賓未释祭𫩀未释尤在九月,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25647,出二,0,未释未释未释行未释王賓祭𫩀未释在十一月,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25647,出二,0,未释未释未释行未释王賓祭𫩀未释在十一月,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25648,出二,0,未释未释卜貞王賓祭𫩀未释尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25648,出二,0,未释未释卜貞王賓祭𫩀未释尤,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25648,出二,1,貞王未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25649,出二,0,未释未释卜未释貞王賓祭𫩀亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25649,出二,0,未释未释卜未释貞王賓祭𫩀亡尤,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25650,出二,0,乙卯未释旅貞王賓祭亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25650,出二,0,乙卯未释旅貞王賓祭亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25650,出二,1,未释未释未释旅未释賓未释未释祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25651,出二,0,未释未释卜旅未释賓祭未释未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25652,出二,0,己酉卜行貞王賓未释未释祭亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25652,出二,0,己酉卜行貞王賓未释未释祭亡祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25653,出二,0,癸未释未释旅未释賓未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25653,出二,1,未释未释卜未释貞王未释祭未释祸,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25654,出二,0,未释未释卜旅未释賓未释祭未释未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25656,出二,0,庚子未释未释貞王未释協亡未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25656,出二,0,庚子未释未释貞王未释協亡未释,子,PRINCE_出二,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H25656,出二,1,未释未释卜肩未释賓未释未释協未释尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25657,出二,0,未释未释卜旅未释賓未释未释協未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25658,出二,0,戊申卜大貞王賓待亡未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H25658,出二,0,戊申卜大貞王賓待亡未释,王,KING_出二,Di Yi,living,human,king,agent,living_king_alone,low,
H25658,出二,2,未释賓亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
