bone_id,group_type,group_order,period_class,sentence_simple,theme,detail_json
H29727,InscriptionSentence,0,事何,癸丑卜何貞旬亡祸十月告,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H29730,InscriptionSentence,1,事何,貞今月雨,rain,"{""keyword"": ""雨""}"
H29733,InscriptionSentence,0,事何,今旬五未释雨,rain,"{""keyword"": ""雨""}"
H29739,InscriptionSentence,0,無名,未释來日王受佑,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29765,InscriptionSentence,0,無名,未释朿翊日告,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H29765,InscriptionSentence,1,無名,不雨,rain,"{""keyword"": ""雨""}"
H29765,InscriptionSentence,2,無名,其雨,rain,"{""keyword"": ""雨""}"
H29768,InscriptionSentence,0,未分期,翊未释叀未释佑未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29769,InscriptionSentence,0,何一,翊日其雨,rain,"{""keyword"": ""雨""}"
H29773,InscriptionSentence,0,何二,未释旦佑正未释受佑,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29780,InscriptionSentence,0,無名,于旦王廼未释未释悔不雨,rain,"{""keyword"": ""雨""}"
H29781,InscriptionSentence,1,無名,旦至于昏不雨,rain,"{""keyword"": ""雨""}"
H29782,InscriptionSentence,0,無名,乙旦雨,rain,"{""keyword"": ""雨""}"
H29783,InscriptionSentence,0,無名,其𢦚戈一未释九佑未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29788,InscriptionSentence,0,無名,暮于日中廼往不雨,rain,"{""keyword"": ""雨""}"
H29788,InscriptionSentence,0,無名,暮于日中廼往不雨,spatial,"{""directions"": [""中""]}"
H29788,InscriptionSentence,1,無名,未释雨,rain,"{""keyword"": ""雨""}"
H29789,InscriptionSentence,0,無名,叀日中佑大雨,rain,"{""keyword"": ""雨""}"
H29789,InscriptionSentence,0,無名,叀日中佑大雨,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29789,InscriptionSentence,0,無名,叀日中佑大雨,spatial,"{""directions"": [""中""]}"
H29789,InscriptionSentence,1,無名,其雨,rain,"{""keyword"": ""雨""}"
H29790,InscriptionSentence,0,何二,中日其雨,rain,"{""keyword"": ""雨""}"
H29790,InscriptionSentence,0,何二,中日其雨,spatial,"{""directions"": [""中""]}"
H29791,InscriptionSentence,0,無名,中日至未释,spatial,"{""directions"": [""中""]}"
H29793,InscriptionSentence,0,無名,中未释昃其雨,rain,"{""keyword"": ""雨""}"
H29793,InscriptionSentence,0,無名,中未释昃其雨,spatial,"{""directions"": [""中""]}"
H29793,InscriptionSentence,1,無名,昃至墉不雨,rain,"{""keyword"": ""雨""}"
H29793,InscriptionSentence,2,無名,墉雨,rain,"{""keyword"": ""雨""}"
H29794,InscriptionSentence,0,無名,墉兮至昏不雨,rain,"{""keyword"": ""雨""}"
H29796,InscriptionSentence,0,無名,墉兮不雨,rain,"{""keyword"": ""雨""}"
H29801,InscriptionSentence,0,無名,昃至未释兮其雨,rain,"{""keyword"": ""雨""}"
H29801,InscriptionSentence,1,無名,墉兮至昏不雨,rain,"{""keyword"": ""雨""}"
H29801,InscriptionSentence,2,無名,墉兮至昏其雨,rain,"{""keyword"": ""雨""}"
H29802,InscriptionSentence,0,無名,𠨘各日王受佑,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29803,InscriptionSentence,0,何二,未释日戊今旦湄至未释昏不雨,rain,"{""keyword"": ""雨""}"
H29804,InscriptionSentence,0,無名,其暮于之廼不冓雨,rain,"{""keyword"": ""雨""}"
H29807,InscriptionSentence,1,無名,其冓雨,rain,"{""keyword"": ""雨""}"
H29807,InscriptionSentence,2,無名,其暮不冓雨,rain,"{""keyword"": ""雨""}"
H29814,InscriptionSentence,1,未分期,貞未释未释西未释,spatial,"{""directions"": [""西""]}"
H29816,InscriptionSentence,0,無名,雨,rain,"{""keyword"": ""雨""}"
H29816,InscriptionSentence,1,無名,不雨茲用,rain,"{""keyword"": ""雨""}"
H29818,InscriptionSentence,1,何一,未释雨,rain,"{""keyword"": ""雨""}"
H29819,InscriptionSentence,0,事何,未释未释未释何貞未释小雨,rain,"{""keyword"": ""雨""}"
H29820,InscriptionSentence,0,何一,不雨,rain,"{""keyword"": ""雨""}"
H29820,InscriptionSentence,1,何一,未释雨,rain,"{""keyword"": ""雨""}"
H29821,InscriptionSentence,0,何一,癸不雨,rain,"{""keyword"": ""雨""}"
H29821,InscriptionSentence,1,何一,未释雨,rain,"{""keyword"": ""雨""}"
H29825,InscriptionSentence,0,何一,未释雨,rain,"{""keyword"": ""雨""}"
H29825,InscriptionSentence,1,何一,貞不雨,rain,"{""keyword"": ""雨""}"
H29826,InscriptionSentence,0,無名,未释今告用不雨,rain,"{""keyword"": ""雨""}"
H29826,InscriptionSentence,0,無名,未释今告用不雨,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H29827,InscriptionSentence,0,何一,未释雨,rain,"{""keyword"": ""雨""}"
H29828,InscriptionSentence,0,何二,貞不雨,rain,"{""keyword"": ""雨""}"
H29829,InscriptionSentence,0,無名,不雨,rain,"{""keyword"": ""雨""}"
H29832,InscriptionSentence,0,何一,貞不雨,rain,"{""keyword"": ""雨""}"
H29834,InscriptionSentence,0,無名,不雨未释,rain,"{""keyword"": ""雨""}"
H29834,InscriptionSentence,1,無名,雨,rain,"{""keyword"": ""雨""}"
H29835,InscriptionSentence,0,無名,不雨,rain,"{""keyword"": ""雨""}"
H29840,InscriptionSentence,0,何二,貞叀寧不雨,rain,"{""keyword"": ""雨""}"
H29841,InscriptionSentence,0,事何,未释貞其未释雨,rain,"{""keyword"": ""雨""}"
H29845,InscriptionSentence,0,無名,不雨,rain,"{""keyword"": ""雨""}"
H29845,InscriptionSentence,1,無名,其雨,rain,"{""keyword"": ""雨""}"
H29847,InscriptionSentence,0,無名,不雨,rain,"{""keyword"": ""雨""}"
H29847,InscriptionSentence,1,無名,其雨,rain,"{""keyword"": ""雨""}"
H29848,InscriptionSentence,0,無名,不雨,rain,"{""keyword"": ""雨""}"
H29848,InscriptionSentence,1,無名,其雨,rain,"{""keyword"": ""雨""}"
H29850,InscriptionSentence,1,無名,戊午其雨,rain,"{""keyword"": ""雨""}"
H29850,InscriptionSentence,2,無名,未释雨,rain,"{""keyword"": ""雨""}"
H29851,InscriptionSentence,1,無名,其雨,rain,"{""keyword"": ""雨""}"
H29851,InscriptionSentence,2,無名,不雨,rain,"{""keyword"": ""雨""}"
H29852,InscriptionSentence,1,無名,不雨,rain,"{""keyword"": ""雨""}"
H29852,InscriptionSentence,2,無名,其雨,rain,"{""keyword"": ""雨""}"
H29858,InscriptionSentence,1,無名,其雨,rain,"{""keyword"": ""雨""}"
H29860,InscriptionSentence,1,無名,不雨,rain,"{""keyword"": ""雨""}"
H29860,InscriptionSentence,2,無名,其雨,rain,"{""keyword"": ""雨""}"
H29864,InscriptionSentence,1,無名,其雨,rain,"{""keyword"": ""雨""}"
H29866,InscriptionSentence,0,何二,其雨,rain,"{""keyword"": ""雨""}"
H29867,InscriptionSentence,1,無名,其雨,rain,"{""keyword"": ""雨""}"
H29870,InscriptionSentence,1,何一,其雨,rain,"{""keyword"": ""雨""}"
H29871,InscriptionSentence,0,無名,其雨,rain,"{""keyword"": ""雨""}"
H29872,InscriptionSentence,0,𠂤歷,乙未卜己亥其雨,rain,"{""keyword"": ""雨""}"
H29872,InscriptionSentence,1,𠂤歷,丙申卜乙巳其雨,rain,"{""keyword"": ""雨""}"
H29873,InscriptionSentence,0,無名,乙不雨,rain,"{""keyword"": ""雨""}"
H29873,InscriptionSentence,1,無名,其雨茲用,rain,"{""keyword"": ""雨""}"
H29874,InscriptionSentence,0,無名,其雨,rain,"{""keyword"": ""雨""}"
H29874,InscriptionSentence,1,無名,丁卯卜万不雨,rain,"{""keyword"": ""雨""}"
H29874,InscriptionSentence,2,無名,其雨,rain,"{""keyword"": ""雨""}"
H29878,InscriptionSentence,0,無名,戊雨,rain,"{""keyword"": ""雨""}"
H29878,InscriptionSentence,1,無名,戊不雨,rain,"{""keyword"": ""雨""}"
H29880,InscriptionSentence,1,無名,戊不雨,rain,"{""keyword"": ""雨""}"
H29880,InscriptionSentence,2,無名,其雨,rain,"{""keyword"": ""雨""}"
H29880,InscriptionSentence,3,無名,己不雨,rain,"{""keyword"": ""雨""}"
H29880,InscriptionSentence,4,無名,其雨,rain,"{""keyword"": ""雨""}"
H29880,InscriptionSentence,5,無名,庚不雨,rain,"{""keyword"": ""雨""}"
H29883,InscriptionSentence,0,無名,己雨,rain,"{""keyword"": ""雨""}"
H29883,InscriptionSentence,1,無名,不雨,rain,"{""keyword"": ""雨""}"
H29884,InscriptionSentence,1,無名,其雨,rain,"{""keyword"": ""雨""}"
H29885,InscriptionSentence,0,無名,己不雨,rain,"{""keyword"": ""雨""}"
H29885,InscriptionSentence,1,無名,己其雨,rain,"{""keyword"": ""雨""}"
H29885,InscriptionSentence,2,無名,庚不雨,rain,"{""keyword"": ""雨""}"
H29885,InscriptionSentence,3,無名,庚其雨,rain,"{""keyword"": ""雨""}"
H29887,InscriptionSentence,1,何二,辛其雨,rain,"{""keyword"": ""雨""}"
H29889,InscriptionSentence,1,無名,辛不雨,rain,"{""keyword"": ""雨""}"
H29890,InscriptionSentence,0,無名,辛不雨,rain,"{""keyword"": ""雨""}"
H29890,InscriptionSentence,1,無名,其雨,rain,"{""keyword"": ""雨""}"
H29891,InscriptionSentence,0,無名,其雨,rain,"{""keyword"": ""雨""}"
H29891,InscriptionSentence,1,無名,今日辛不雨,rain,"{""keyword"": ""雨""}"
H29892,InscriptionSentence,0,無名,翊日辛亥其雨,rain,"{""keyword"": ""雨""}"
H29895,InscriptionSentence,0,無名,其雨,rain,"{""keyword"": ""雨""}"
H29895,InscriptionSentence,1,無名,壬不雨,rain,"{""keyword"": ""雨""}"
H29896,InscriptionSentence,1,無名,其雨,rain,"{""keyword"": ""雨""}"
H29896,InscriptionSentence,2,無名,壬不雨,rain,"{""keyword"": ""雨""}"
H29896,InscriptionSentence,3,無名,其雨,rain,"{""keyword"": ""雨""}"
H29898,InscriptionSentence,1,無名,癸雨,rain,"{""keyword"": ""雨""}"
H29899,InscriptionSentence,1,無名,壬雨癸雨甲廼啟,rain,"{""keyword"": ""雨""}"
H29900,InscriptionSentence,0,何一,癸酉其雨,rain,"{""keyword"": ""雨""}"
H29901,InscriptionSentence,1,無名,戊晦其雨,rain,"{""keyword"": ""雨""}"
H29901,InscriptionSentence,2,無名,壬晦其雨,rain,"{""keyword"": ""雨""}"
H29902,InscriptionSentence,1,無名,未释申其雨,rain,"{""keyword"": ""雨""}"
H29903,InscriptionSentence,0,無名,自庚雨,rain,"{""keyword"": ""雨""}"
H29903,InscriptionSentence,2,無名,未释雨,rain,"{""keyword"": ""雨""}"
H29905,InscriptionSentence,0,何二,未释今日雨,rain,"{""keyword"": ""雨""}"
H29906,InscriptionSentence,1,何一,貞今日其雨,rain,"{""keyword"": ""雨""}"
H29908,InscriptionSentence,1,無名,壬寅卜雨癸日雨之風,rain,"{""keyword"": ""雨""}"
H29908,InscriptionSentence,2,無名,不雨癸,rain,"{""keyword"": ""雨""}"
H29908,InscriptionSentence,4,無名,乙亥卜今龝多雨,rain,"{""keyword"": ""雨""}"
H29908,InscriptionSentence,6,無名,多雨,rain,"{""keyword"": ""雨""}"
H29908,InscriptionSentence,7,無名,丙午卜茲日雨,rain,"{""keyword"": ""雨""}"
H29908,InscriptionSentence,8,無名,未释不雨,rain,"{""keyword"": ""雨""}"
H29909,InscriptionSentence,0,何一,未释日雨,rain,"{""keyword"": ""雨""}"
H29910,InscriptionSentence,0,無名,中日其雨,rain,"{""keyword"": ""雨""}"
H29910,InscriptionSentence,0,無名,中日其雨,spatial,"{""directions"": [""中""]}"
H29910,InscriptionSentence,1,無名,王其省田昃不雨,rain,"{""keyword"": ""雨""}"
H29910,InscriptionSentence,2,無名,昃其雨,rain,"{""keyword"": ""雨""}"
H29911,InscriptionSentence,0,無名,今日甲雨,rain,"{""keyword"": ""雨""}"
H29913,InscriptionSentence,1,無名,今日癸其雨,rain,"{""keyword"": ""雨""}"
H29913,InscriptionSentence,2,無名,翊日甲不雨,rain,"{""keyword"": ""雨""}"
H29913,InscriptionSentence,3,無名,甲其雨,rain,"{""keyword"": ""雨""}"
H29913,InscriptionSentence,4,無名,茲小雨,rain,"{""keyword"": ""雨""}"
H29914,InscriptionSentence,0,無名,今日至丁佑雨,rain,"{""keyword"": ""雨""}"
H29914,InscriptionSentence,0,無名,今日至丁佑雨,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29914,InscriptionSentence,1,無名,未释丁亡大雨,rain,"{""keyword"": ""雨""}"
H29915,InscriptionSentence,0,何二,貞今壬不雨,rain,"{""keyword"": ""雨""}"
H29917,InscriptionSentence,2,無名,弜雨,rain,"{""keyword"": ""雨""}"
H29919,InscriptionSentence,0,何二,丙辰卜򶫺貞今日雨,rain,"{""keyword"": ""雨""}"
H29921,InscriptionSentence,0,無名,未释子卜今日雨,rain,"{""keyword"": ""雨""}"
H29922,InscriptionSentence,0,無名,未释丑卜今日己雨,rain,"{""keyword"": ""雨""}"
H29923,InscriptionSentence,0,無名,癸亥卜今日不雨,rain,"{""keyword"": ""雨""}"
H29925,InscriptionSentence,1,無名,未释不雨,rain,"{""keyword"": ""雨""}"
H29926,InscriptionSentence,1,何一,貞今不雨,rain,"{""keyword"": ""雨""}"
H29931,InscriptionSentence,0,何一,貞今月其雨,rain,"{""keyword"": ""雨""}"
H29932,InscriptionSentence,0,事何,貞今月雨,rain,"{""keyword"": ""雨""}"
H29933,InscriptionSentence,0,事何,貞今月雨一夕,rain,"{""keyword"": ""雨""}"
H29934,InscriptionSentence,0,事何,貞今月雨,rain,"{""keyword"": ""雨""}"
H29935,InscriptionSentence,0,何一,貞今月不雨,rain,"{""keyword"": ""雨""}"
H29937,InscriptionSentence,0,事何,貞今月其雨,rain,"{""keyword"": ""雨""}"
H29937,InscriptionSentence,1,事何,未释未释未释何未释未释雨,rain,"{""keyword"": ""雨""}"
H29938,InscriptionSentence,0,事何,貞今月其雨,rain,"{""keyword"": ""雨""}"
H29939,InscriptionSentence,0,事何,未释未释未释何貞今月不雨,rain,"{""keyword"": ""雨""}"
H29940,InscriptionSentence,0,事何,今月不雨,rain,"{""keyword"": ""雨""}"
H29941,InscriptionSentence,0,無名,今月不雨,rain,"{""keyword"": ""雨""}"
H29941,InscriptionSentence,1,無名,今月其雨,rain,"{""keyword"": ""雨""}"
H29941,InscriptionSentence,2,無名,未释不雨,rain,"{""keyword"": ""雨""}"
H29942,InscriptionSentence,1,事何,未释未释未释貞今月不雨,rain,"{""keyword"": ""雨""}"
H29944,InscriptionSentence,0,無名,今月雨,rain,"{""keyword"": ""雨""}"
H29944,InscriptionSentence,1,無名,辛雨,rain,"{""keyword"": ""雨""}"
H29944,InscriptionSentence,2,無名,壬雨,rain,"{""keyword"": ""雨""}"
H29945,InscriptionSentence,0,事何,貞今月雨,rain,"{""keyword"": ""雨""}"
H29945,InscriptionSentence,1,事何,不雨,rain,"{""keyword"": ""雨""}"
H29946,InscriptionSentence,0,事何,貞今月不雨,rain,"{""keyword"": ""雨""}"
H29946,InscriptionSentence,1,事何,今月雨,rain,"{""keyword"": ""雨""}"
H29947,InscriptionSentence,0,事何,今月不雨,rain,"{""keyword"": ""雨""}"
H29948,InscriptionSentence,0,事何,貞今夕不雨,rain,"{""keyword"": ""雨""}"
H29949,InscriptionSentence,1,何一,未释月不雨,rain,"{""keyword"": ""雨""}"
H29951,InscriptionSentence,0,何一,貞今月不其雨,rain,"{""keyword"": ""雨""}"
H29954,InscriptionSentence,0,事何,甲戌卜貞今月雨,rain,"{""keyword"": ""雨""}"
H29955,InscriptionSentence,0,何一,未释戌卜貞今月雨允雨,rain,"{""keyword"": ""雨""}"
H29956,InscriptionSentence,0,事何,乙亥卜壴貞今月雨,rain,"{""keyword"": ""雨""}"
H29958,InscriptionSentence,0,無名,丁巳卜今月雨,rain,"{""keyword"": ""雨""}"
H29959,InscriptionSentence,0,事何,庚申卜口貞今月不雨,rain,"{""keyword"": ""雨""}"
H29960,InscriptionSentence,0,事何,癸巳卜祸貞今月亡雨,rain,"{""keyword"": ""雨""}"
H29961,InscriptionSentence,0,何一,于月雨,rain,"{""keyword"": ""雨""}"
H29962,InscriptionSentence,0,無名,翊日辛不雨,rain,"{""keyword"": ""雨""}"
H29963,InscriptionSentence,0,何二,丁卯卜未释貞翊日雨,rain,"{""keyword"": ""雨""}"
H29964,InscriptionSentence,0,無名,翊日辛雨,rain,"{""keyword"": ""雨""}"
H29964,InscriptionSentence,1,無名,不雨,rain,"{""keyword"": ""雨""}"
H29964,InscriptionSentence,2,無名,壬雨,rain,"{""keyword"": ""雨""}"
H29966,InscriptionSentence,0,何一,甲寅卜暊貞翌日乙雨,rain,"{""keyword"": ""雨""}"
H29967,InscriptionSentence,1,何一,戊寅卜癸雨,rain,"{""keyword"": ""雨""}"
H29967,InscriptionSentence,3,何一,戊寅卜未释雨,rain,"{""keyword"": ""雨""}"
H29968,InscriptionSentence,0,何一,丁卯未释貞王未释雨,rain,"{""keyword"": ""雨""}"
H29968,InscriptionSentence,1,何一,丁卯卜未释貞王未释雨,rain,"{""keyword"": ""雨""}"
H29969,InscriptionSentence,0,未分期,丁亥卜雨,rain,"{""keyword"": ""雨""}"
H29970,InscriptionSentence,0,𠂤賓,甲戌卜雨小,rain,"{""keyword"": ""雨""}"
H29972,InscriptionSentence,1,𠂤歷,癸卯卜至丁未不雨,rain,"{""keyword"": ""雨""}"
H29972,InscriptionSentence,2,𠂤歷,至丁未其雨,rain,"{""keyword"": ""雨""}"
H29973,InscriptionSentence,0,何二,己卯卜򶫺貞不雨,rain,"{""keyword"": ""雨""}"
H29974,InscriptionSentence,0,何二,未释戌卜不雨,rain,"{""keyword"": ""雨""}"
H29975,InscriptionSentence,0,無名,丁亥不雨,rain,"{""keyword"": ""雨""}"
H29975,InscriptionSentence,1,無名,其雨,rain,"{""keyword"": ""雨""}"
H29978,InscriptionSentence,1,歷一,壬雨,rain,"{""keyword"": ""雨""}"
H29978,InscriptionSentence,2,歷一,未释雨,rain,"{""keyword"": ""雨""}"
H29979,InscriptionSentence,0,何一,未释丁丑雨,rain,"{""keyword"": ""雨""}"
H29980,InscriptionSentence,0,何二,叀雨,rain,"{""keyword"": ""雨""}"
H29981,InscriptionSentence,0,事何,貞叀雨王未释,rain,"{""keyword"": ""雨""}"
H29982,InscriptionSentence,1,何二,叀雨,rain,"{""keyword"": ""雨""}"
H29983,InscriptionSentence,0,何二,貞叀雨,rain,"{""keyword"": ""雨""}"
H29985,InscriptionSentence,0,無名,佑雨用,rain,"{""keyword"": ""雨""}"
H29985,InscriptionSentence,0,無名,佑雨用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29986,InscriptionSentence,0,無名,茲佑雨,rain,"{""keyword"": ""雨""}"
H29986,InscriptionSentence,0,無名,茲佑雨,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29986,InscriptionSentence,1,無名,于未释禱未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""禱""], ""target_type"": ""other""}"
H29991,InscriptionSentence,0,無名,未释叀今日佑雨,rain,"{""keyword"": ""雨""}"
H29991,InscriptionSentence,0,無名,未释叀今日佑雨,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29991,InscriptionSentence,1,無名,未释禱󉎔,ritual,"{""verb_type"": ""strong"", ""verbs"": [""禱""], ""target_type"": ""other""}"
H29992,InscriptionSentence,0,無名,其𫹉方今月佑雨,rain,"{""keyword"": ""雨""}"
H29992,InscriptionSentence,0,無名,其𫹉方今月佑雨,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29993,InscriptionSentence,0,無名,今日未释佑雨,rain,"{""keyword"": ""雨""}"
H29993,InscriptionSentence,0,無名,今日未释佑雨,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29994,InscriptionSentence,1,無名,翊日戊佑雨,rain,"{""keyword"": ""雨""}"
H29994,InscriptionSentence,1,無名,翊日戊佑雨,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29994,InscriptionSentence,2,無名,于己大雨,rain,"{""keyword"": ""雨""}"
H29994,InscriptionSentence,3,無名,未释至己亡大雨,rain,"{""keyword"": ""雨""}"
H29996,InscriptionSentence,0,無名,叀未释佑未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H29996,InscriptionSentence,1,無名,叀羊佑雨,rain,"{""keyword"": ""雨""}"
